"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-09","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","386.0","","","","1"
"2017-10","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","386.5","","","","1"
"2017-11","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","392.6","","","","1"
"2017-12","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","387.3","","","","1"
"2018-01","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","396.5","","","","1"
"2018-02","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","391.2","","","","1"
"2018-03","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","392.8","","","","1"
"2018-04","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","397.2","","","","1"
"2018-05","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","401.7","","","","1"
"2018-06","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","403.9","","","","1"
"2018-07","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","395.4","","","","1"
"2018-08","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","389.1","","","","1"
"2018-09","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","391.3","","","","1"
"2018-10","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","388.7","","","","1"
"2018-11","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","386.5","","","","1"
"2018-12","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","393.3","","","","1"
"2019-01","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","391.2","","","","1"
"2019-02","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","394.3","","","","1"
"2019-03","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","398.8","","","","1"
"2019-04","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","407.2","","","","1"
"2019-05","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","409.8","","","","1"
"2019-06","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","406.4","","","","1"
"2019-07","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","409.9","","","","1"
"2019-08","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","411.1","","","","1"
"2019-09","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","415.5","","","","1"
"2019-10","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","411.1","","","","1"
"2019-11","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","412.8","","","","1"
"2019-12","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","419.3","","","","1"
"2020-01","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","412.0","","","","1"
"2020-02","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","414.6","","","","1"
"2016-02","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1333.7","","","","1"
"2016-03","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1333.2","","","","1"
"2016-04","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1334.6","","","","1"
"2016-05","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1338.5","","","","1"
"2016-06","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1348.0","","","","1"
"2016-07","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1343.2","","","","1"
"2016-08","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1329.8","","","","1"
"2016-09","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1341.8","","","","1"
"2016-10","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1341.7","","","","1"
"2016-11","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1324.7","","","","1"
"2016-12","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1337.6","","","","1"
"2017-01","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1344.1","","","","1"
"2017-02","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1334.0","","","","1"
"2017-03","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1334.6","","","","1"
"2017-04","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1343.4","","","","1"
"2017-05","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1359.1","","","","1"
"2017-06","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1354.1","","","","1"
"2017-07","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1351.0","","","","1"
"2017-08","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1365.6","","","","1"
"2017-09","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1360.5","","","","1"
"2017-10","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1369.8","","","","1"
"2017-11","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1374.0","","","","1"
"2017-12","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1382.3","","","","1"
"2018-01","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1387.7","","","","1"
"2018-02","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1392.2","","","","1"
"2018-03","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1386.6","","","","1"
"2018-04","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1383.6","","","","1"
"2018-05","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1370.0","","","","1"
"2018-06","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1360.6","","","","1"
"2018-07","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1361.1","","","","1"
"2018-08","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1366.7","","","","1"
"2018-09","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1358.8","","","","1"
"2018-10","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1366.2","","","","1"
"2018-11","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1385.0","","","","1"
"2018-12","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1375.4","","","","1"
"2019-01","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1380.9","","","","1"
"2019-02","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1383.9","","","","1"
"2019-03","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1386.6","","","","1"
"2019-04","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1379.6","","","","1"
"2019-05","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1377.1","","","","1"
"2019-06","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1382.0","","","","1"
"2019-07","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1386.7","","","","1"
"2019-08","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1382.9","","","","1"
"2019-09","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1400.2","","","","1"
"2019-10","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1384.4","","","","1"
"2019-11","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1366.8","","","","1"
"2019-12","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1381.2","","","","1"
"2020-01","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1383.6","","","","1"
"2020-02","Quebec","2016A000224","Full-time employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063901","6.4.2.6.1.1","1395.6","","","","1"
"2016-02","Quebec","2016A000224","Full-time employment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063910","6.4.3.6.1.1","1092.9","","","","1"
"2016-03","Quebec","2016A000224","Full-time employment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063910","6.4.3.6.1.1","1099.2","","","","1"
